"","Zip Code","Latitude","Longitude","Heat Consumption Average","Heat Average Charge"
"52",10009,40.7238947294943,-73.9862821851234,2507.09031456954,1463.14322847682
"53",10023,40.7727931257525,-73.9862763033274,94538.0641693811,52684.3062214984
"54",10009,40.7234931984883,-73.9858268374001,1905.55369863014,1146.72350293542
"55",10002,40.7167712816429,-73.9852116320547,16370.6007973422,9388.37362126246
"56",11217,40.6830140745563,-73.9835337937872,34515.1951505017,14670.8900668896
"57",10002,40.7123188889718,-73.9834952313084,47700.5244481605,23761.7165217391
"58",10002,40.7198759175777,-73.9834456679304,1553.30171617162,1001.84353135314
"59",11201,40.7011285842406,-73.9831780757689,112536.921649123,47303.7593684211
"60",10002,40.7125518597241,-73.9810158427345,71976.7839344262,40016.4903278689
"61",11201,40.6956704452075,-73.9810138476689,83912.7731010453,34711.3156445993
"62",10009,40.7224843335851,-73.9809795088053,10149.8573442623,6045.28262295082
"63",10009,40.7230973024937,-73.9804488429386,3274.11332247557,1969.57778501629
"64",10009,40.7231910409015,-73.9802057383749,1634.58596721311,1052.67763934426
"65",10009,40.7237077236768,-73.9792954613872,2284.34324324324,1921.82751351351
"66",11205,40.6959200818472,-73.9792015637325,77099.702972973,32268.100472973
"67",10009,40.7227342528726,-73.9791438966323,3184.36171052632,1970.38530701754
"68",10009,40.7239310608115,-73.9791331273923,1350.20645714286,1122.06914285714
"69",10002,40.7170748800714,-73.977943640892,130741.694514039,71135.5985097192
"70",10009,40.7242057806768,-73.9770159509091,2593.13381107492,1624.04214983713
"71",10009,40.7246343209466,-73.9766738525128,2343.61554817276,1483.20956810631
"72",10009,40.7204842292544,-73.9764953759332,134351.696763754,76382.6270226537
"73",10024,40.7859757538683,-73.9752625818911,2362.19081967213,1488.70180327869
"74",11205,40.694885658468,-73.9746923777132,55868.7203533569,24628.5097173145
"75",10009,40.7233602700421,-73.974403861067,116773.321009772,67108.8078175896
"76",10025,40.7916154984297,-73.9703295011025,2933.58569565217,1965.03952173913
"77",11238,40.6829912064431,-73.9702356565683,28906.4427960526,12065.6993421053
"78",10025,40.7981310784969,-73.9699544623713,1476.44576859504,880.047289256198
"79",10024,40.7880069537825,-73.9695497059528,3685.48087431694,2359.15836065574
"80",10025,40.7900518436803,-73.9690975875205,238.25,160.3375
"81",10025,40.7994018486308,-73.9690584333565,1665.77540362438,981.39586490939
"82",10025,40.7999449118721,-73.9687814067691,872.97345276873,539.827752442997
"83",10025,40.7970218017558,-73.968523905829,13040.4722680412,7580.86776632302
"84",10025,40.7982697840753,-73.9675233475081,9907.43653846154,5723.55753205128
"85",10025,40.7910350598641,-73.967442982117,1723.22774358974,1044.2768034188
"86",10025,40.7976501055023,-73.964929988992,103503.651628664,57573.6157003257
"87",11249,40.7044072168096,-73.9647515833425,38279.6568438538,16034.0353820598
"88",11205,40.6902969095432,-73.9589918770473,90498.7364802632,37395.0839473684
"89",10027,40.8131718347089,-73.9571713337052,143555.242857143,80887.3487707641
"90",10026,40.8010128799436,-73.9554357191137,1803.44700507614,1075.22670050761
"91",10027,40.8170146789255,-73.9550583662995,115243.796915584,64497.5256818182
"92",10026,40.8040453989164,-73.9529622339102,8714.23549132948,5088.35589595376
"93",10026,40.8040969255084,-73.9523179486508,3668.74701320132,2102.2700990099
"94",11206,40.6983083816728,-73.9512661409893,33360.8840125392,9661.23539184953
"95",10029,40.7903610924958,-73.9505806085056,98840.6107142857,55466.6966233766
"96",11225,40.662236948838,-73.9501175968344,244.740526315789,133.205230263158
"97",11225,40.6622395922776,-73.9500480173281,122.003486842105,76.1716447368421
"98",11225,40.6622455261661,-73.9499784471741,200.277763157895,111.478980263158
"99",10026,40.8000413370861,-73.9499364099141,64663.7818042813,37427.2236697248
"100",11225,40.6622490438762,-73.9499066922921,209.350822368421,115.680625
"101",11225,40.6622542276066,-73.9498372539426,254.206600660066,136.952904290429
"102",11225,40.6622569558189,-73.9497662848497,229.846348684211,124.815625
"103",10027,40.8122702518522,-73.949046975943,107402.528827362,59937.2288599349
"104",10029,40.7869819771005,-73.9487899012107,44832.2957088123,25887.7363601533
"105",10029,40.7917709052634,-73.9482655443666,15909.213029316,9078.95312703583
"106",10026,40.8038862221306,-73.9478942119453,1572.06266115702,934.242479338843
"107",10029,40.794129335273,-73.9477362661195,61397.4748366013,33902.3426143791
"108",10029,40.7994834221813,-73.9469962197991,122198.712026144,68016.6878431373
"109",10029,40.7980248662047,-73.9469535566038,1.20597014925373,25.2585074626866
"110",11101,40.7565604974146,-73.9467646827927,35872.803540856,21985.2108171206
"111",10029,40.7944097083935,-73.9463402491977,54768.5358306189,30701.4668078176
"112",11101,40.755560443063,-73.9461275418944,38740.3739542484,21919.035130719
"113",10128,40.7809826045286,-73.945962810557,39049.7870860927,21933.9313576159
"114",11206,40.7094847180429,-73.945588182533,41563.7471617162,17225.2103630363
"115",10128,40.7815768977791,-73.9455567315759,62432.5882026144,34863.8228431373
"116",10029,40.787339812221,-73.9455377545203,94983.8098529412,54150.3459926471
"117",11206,40.6963941466714,-73.9451559645116,100729.66,41895.6720477816
"118",11206,40.7102444478603,-73.9447302526066,14257.5706333333,5975.69336666667
"119",11101,40.7553138266345,-73.9441767737592,34513.0009056604,20974.6202264151
"120",11206,40.7032398209299,-73.944123688173,2482.75171052632,1097.00582236842
"121",11206,40.7043044585438,-73.9435999221028,1186.90054809843,546.565536912752
"122",11101,40.7548877556346,-73.9435788817618,35076.1128104575,19812.5654248366
"123",11206,40.7035396791406,-73.9435137518875,2599.86286184211,1146.07789473684
"124",10029,40.7896514830903,-73.9434570308576,18067.7137086093,10186.5119205298
"125",10029,40.7873880629869,-73.9430672230783,19409.5465724382,11277.5603886926
"126",10032,40.8311196845247,-73.9430356003667,18216.4952922078,10295.3630194805
"127",11101,40.7539486280625,-73.9429204385173,34931.184248366,19780.7181372549
"128",11206,40.6939689020046,-73.9427362657688,2554.95802631579,1124.29769736842
"129",10029,40.7960580719401,-73.9425368905149,105718.486451613,59256.0874193548
"130",11206,40.7098057809597,-73.9422267465486,43138.1674161074,17924.4425167785
"131",11206,40.6947810563839,-73.9421577929614,2618.06296052632,1149.27398026316
"132",11206,40.7056138969,-73.942151496042,2047.57302631579,914.685164473684
"133",10032,40.8324258484562,-73.9420827949354,15908.030557377,9075.48504918033
"134",10032,40.8333048183908,-73.9419877115453,7949.03768707483,4595.4430952381
"135",11206,40.7051842132127,-73.9419457045238,2269.84213815789,1003.38898026316
"136",11206,40.7046482026754,-73.9417837480675,1204.81654605263,565.072236842105
"137",10035,40.8054092622515,-73.9417740556977,2999.12941176471,1722.73994117647
"138",11206,40.7098605445713,-73.9414052758664,43359.2475084175,17991.7248821549
"139",11206,40.7049325704172,-73.9412107649155,2501.54131578947,1105.16973684211
"140",11206,40.7057681180777,-73.9410607073302,4568.57585526316,1962.22546052632
"141",11206,40.69490322531,-73.9410344194706,2635.62501650165,1166.58471947195
"142",10030,40.818699077219,-73.9409437303948,960.503573770492,627.293508196721
"143",11206,40.7049789208639,-73.9409244765375,4507.64881578947,1929.36361842105
"144",10030,40.8187642559285,-73.9408872260169,1059.47514851485,691.455082508251
"145",10030,40.8205043667519,-73.9405970724623,37489.631875,21621.78725
"146",10029,40.7883382740896,-73.9405640302564,94837.4843506493,52024.468961039
"147",11206,40.7056417082929,-73.9403431088101,4781.33450657895,2051.89578947368
"148",11206,40.7053453275188,-73.9402964545427,4998.35194078947,2140.49013157895
"149",10030,40.8170769720038,-73.9402275082859,993.931419354839,652.645
"150",11206,40.7047954141974,-73.9402017373701,5040.20327868852,2153.90908196721
"151",10030,40.8198397720469,-73.9400967009726,4747.95134228188,2860.99036912752
"152",10035,40.8009948504755,-73.9400913566491,7940.84032467533,4639.94418831169
"153",10030,40.8170254491967,-73.9400714212212,1095.08032894737,711.083717105263
"154",10030,40.819992231755,-73.9399777027059,1610.90541528239,1043.44880398671
"155",10030,40.8201174264578,-73.9398939204737,1969.9523,1248.7937
"156",11206,40.695921180145,-73.9397148216033,22020.9825249169,9207.17780730897
"157",10035,40.8017320824265,-73.9396434396721,4832.07173652695,2996.51065868263
"158",10030,40.8204725593759,-73.9396363862644,1424.04495049505,919.82702970297
"159",10030,40.8202385387806,-73.9395924665928,1462.48252459016,942.485475409836
"160",11206,40.7051380216563,-73.9395734459737,4951.40082236842,2118.96694078947
"161",10030,40.8205518938031,-73.9395706642931,1087.09461538462,711.164180602007
"162",10030,40.8206487657477,-73.9395039672642,1616.894,1038.25275409836
"163",11206,40.7024164676814,-73.9394962841749,106263.251535948,44825.034248366
"164",10030,40.8193731615904,-73.9394704391017,737.853913043478,496.804682274248
"165",10030,40.8201448993417,-73.9393600694411,1139.05092783505,741.50412371134
"166",10030,40.8193079677957,-73.9393066597452,1070.35132890365,688.524950166113
"167",11229,40.5976722170371,-73.9393023208461,107373.208717105,45198.1274013158
"168",10030,40.8207548833364,-73.9392495153559,1309.00880794702,850.723377483444
"169",10030,40.820095872839,-73.9392337306573,1323.52514851485,852.155148514851
"170",10030,40.8192776375101,-73.939213095503,817.742345276873,532.753745928339
"171",10030,40.8182936385609,-73.9391957391951,1479.02961038961,952.099058441558
"172",10029,40.7887242595165,-73.9391628292538,39968.2822878229,23268.94
"173",10030,40.8192346482365,-73.9391200407686,957.180360655738,629.320557377049
"174",11211,40.7180616466064,-73.9390759057125,69303.5381045752,28738.1759477124
"175",10030,40.8199950100588,-73.9390205651454,1188.24013114754,772.455278688525
"176",10030,40.8206500724369,-73.938999865875,1261.01570491803,823.447442622951
"177",11206,40.6976188934624,-73.9389922940531,99173.8994350282,31940.9896045198
"178",10030,40.819897767201,-73.9387791678671,1720.89086378738,1046.77867109635
"179",10030,40.8205477174529,-73.9387585124428,1352.38424836601,875.126895424837
"180",10039,40.8269552798855,-73.938643345131,13086.8697019868,7214.26602649007
"181",10030,40.8198411199825,-73.938642532776,1529.15354098361,988.735245901639
"182",11213,40.673981923661,-73.9386321672676,60692.4124137931,25828.9634482759
"183",10030,40.8190170330315,-73.9386201098456,1269.78720538721,818.552188552189
"184",10030,40.8204411565783,-73.9385136597186,1141.10996655518,738.551371237458
"185",11203,40.662006222992,-73.9384711553313,6866.29504424779,3098.11715044248
"186",10030,40.8197479046433,-73.9384136702865,1657.45182724252,1064.11471760797
"187",10029,40.7958899721641,-73.9383576484397,131349.056953642,74351.634205298
"188",10030,40.8205266747486,-73.9383177556602,1367.60442622951,884.958098360656
"189",11203,40.6593534877074,-73.9383019663185,207.766315789474,115.128684210526
"190",10030,40.8196910512834,-73.9382729358959,1471.19580327869,939.450524590164
"191",11203,40.6593549467891,-73.9382336261506,237.478388157895,129.794769736842
"192",10039,40.8224291283447,-73.9382057600469,1720.42268852459,1106.20472131148
"193",10030,40.8204496610619,-73.9381654444404,1360.72912337662,869.735454545455
"194",11203,40.6593607120524,-73.9381651944833,169.369337748344,97.2435430463576
"195",10039,40.8225315682881,-73.9381208782987,1275.89944262295,826.282393442623
"196",11203,40.6593650318119,-73.9380931681742,234.116842105263,126.300723684211
"197",10039,40.8226270201645,-73.9380642057735,1264.6100330033,822.078217821782
"198",11203,40.6593665227832,-73.9380224050251,221.723585526316,121.402861842105
"199",10030,40.8203910120223,-73.937996617473,1745.3202739726,1123.35215753425
"200",11203,40.6593723483753,-73.9379491877084,192.012631578947,109.626019736842
"201",10039,40.8320817715027,-73.9378986489646,140248.302222222,77800.234379085
"202",11203,40.6593753186632,-73.9378814929316,170.854868421053,99.8297368421053
"203",10039,40.8227155371982,-73.9378116938368,1954.48180602007,1236.80635451505
"204",11203,40.6593782493813,-73.9378106385548,257.020164473684,139.019736842105
"205",11203,40.6593855041137,-73.937739370992,217.127590759076,120.564554455446
"206",10037,40.8188280754069,-73.9376931226891,1425.02961403509,908.399964912281
"207",11203,40.6593899448722,-73.9376634600135,189.363828382838,106.259636963696
"208",10030,40.8202379270288,-73.9376448234812,1930.6011147541,1231.51908196721
"209",10037,40.8189174153944,-73.9376230120321,1491.48452054795,954.299520547945
"210",11203,40.6593957313561,-73.9375965915017,224.147598684211,123.991940789474
"211",11203,40.6593990976918,-73.9375289483442,244.997302631579,133.608618421053
"212",11221,40.6932949782503,-73.9375049281026,72827.757220339,34254.7217966102
"213",10030,40.8201724401859,-73.9374834349167,1935.98608552632,1231.37536184211
"214",10039,40.833185345687,-73.9374455468042,73919.5741016949,40829.3148813559
"215",10030,40.8201020466152,-73.9373159799152,1702.68973770492,1091.01875409836
"216",11102,40.7736941876291,-73.9372455794814,57.7391304347826,132.504782608696
"217",10037,40.8112461785621,-73.9371666293101,110301.911377049,59867.1303278689
"218",11102,40.7728337633881,-73.9368043520446,555.684210526316,626.635789473684
"219",10035,40.7972490064041,-73.9366352114755,5776.26631118881,3741.81898601399
"220",10035,40.8068775320665,-73.9365815807408,4719.84034482759,2836.00326572008
"221",11102,40.7740887216992,-73.936508021557,119.32,190.9076
"222",11102,40.7747928197575,-73.936164471545,71.2592592592593,110.992222222222
"223",11102,40.7724518887568,-73.9361265406547,245.36,301.6376
"224",11102,40.7751190148222,-73.9359868136737,12.9259259259259,74.2359259259259
"225",11221,40.6944331130424,-73.9345432981755,50.7632352941176,45.5789705882353
"226",11102,40.7745779814886,-73.9343298879265,87925.2978688525,48802.1690163934
"227",11106,40.7622005261002,-73.9342444786595,179587.043928571,100845.824415584
"228",11221,40.6880464546666,-73.9338286988502,15839.9058881579,6582.50417763158
"229",11221,40.6889100848222,-73.9328041316965,10883.4909183673,4631.71272108844
"230",10035,40.7994251498022,-73.9323835478867,169992.35514658,93970.4735504886
"231",11221,40.6885096003491,-73.9314953193554,5298.60799342105,2258.28832236842
"232",11213,40.6713648792805,-73.9306734892188,1170.84664473684,550.971381578947
"233",11221,40.6881980851036,-73.9305882405178,7217.33016447368,3058.41151315789
"234",11213,40.6713508553935,-73.9304807163274,1998.25009868421,865.67375
"235",11213,40.6707470884073,-73.9295906201275,1595.48865131579,719.640460526316
"236",11213,40.6706198565793,-73.929061798396,1688.69707236842,760.445822368421
"237",11213,40.6711712308901,-73.9290345395782,1335.06069078947,618.404309210526
"238",10452,40.8371604617947,-73.9289397414478,47052.6292380952,24760.2775555556
"239",11213,40.6714555733512,-73.9286736675424,1370.13065789474,643.160690789474
"240",11213,40.6721488235451,-73.9286243268866,3669.90664473684,1589.28713815789
"241",11213,40.6714372591283,-73.9283888384053,2056.09713815789,933.104835526316
"242",11213,40.6709575604433,-73.9282668905718,2218.74019736842,988.806644736842
"243",11213,40.6719975130623,-73.9281634833195,2400.89828947368,1067.42184210526
"244",11212,40.6617369995109,-73.9280940008998,1758.16823728814,800.436101694915
"245",11213,40.6711391589356,-73.9266411178129,1602.84144736842,724.618355263158
"246",11213,40.671127702255,-73.9264079624863,1666.82049342105,753.683881578947
"247",10454,40.8092580851642,-73.9262399196196,143282.528753994,79464.4837699681
"248",11213,40.6711124215118,-73.9261734028706,1926.80430921053,859.543782894737
"249",11213,40.6710986923356,-73.9259437498625,2064.17710526316,920.575164473684
"250",11213,40.6714098985374,-73.9251764476137,1935.93115131579,858.030986842105
"251",11233,40.6760336019967,-73.9250521766458,80642.9336544851,32682.3330232558
"252",11233,40.6709177785312,-73.9246866375402,1148.55200657895,540.381743421053
"253",11233,40.6799569254892,-73.9243953529609,90829.0561184211,37495.9006907895
"254",11233,40.6710184149209,-73.9243533517094,1751.09125,789.107828947368
"255",11233,40.6717255965813,-73.9233837434806,3570.77470394737,1551.70549342105
"256",10451,40.8134022308515,-73.9233201528679,130187.97807947,73345.8555629139
"257",11233,40.6717169759009,-73.9232242795738,1920.7014,866.729
"258",11233,40.6717087069385,-73.9230713060442,2125.48953947368,951.183914473684
"259",10454,40.8123200036204,-73.9230685023189,96951.5964788732,53891.8930633803
"260",11212,40.6668821934574,-73.9229505571285,1332.44168316832,616.759537953795
"261",10453,40.8470380792857,-73.9228027345693,78418.4039933993,44232.4256765677
"262",11212,40.6663169424933,-73.9227187756179,4088.53898026316,1764.86674342105
"263",11212,40.6659127823931,-73.9226111247057,3924.56943521595,1702.91458471761
"264",11233,40.6703314811255,-73.9222733067535,2167.38835526316,967.032467105263
"265",11212,40.6659648156542,-73.9216038063836,3025.08588815789,1299.91888157895
"266",11212,40.6662854849368,-73.9213399159146,2914.35555921053,1270.19345394737
"267",11212,40.6657234112624,-73.9213118732779,2818.51884868421,1229.39065789474
"268",11233,40.6708101685951,-73.9211450248867,2185.04486842105,976.599769736842
"269",11212,40.667291730858,-73.9207445227201,1652.55759868421,749.400592105263
"270",11233,40.6701858332866,-73.920517418427,1818.20460526316,808.36302631579
"271",11212,40.6651254426373,-73.9204221268435,1452.78411861614,650.836688632619
"272",11212,40.6676772625995,-73.9201547401533,849.845559210526,407.983322368421
"273",11212,40.6637081084329,-73.9200717975048,964.009063444109,376.093383685801
"274",11233,40.6761264959223,-73.9200572598054,4218.4443006993,1833.27863636364
"275",11212,40.6635359980141,-73.9200237051914,856.870392749245,337.520574018127
"276",11233,40.6704010230342,-73.9200116982646,715.008421052632,347.347236842105
"277",11233,40.6707467080419,-73.920007132422,1211.18759868421,556.474078947368
"278",11212,40.6670811505166,-73.9200028621061,1214.28296052632,560.533289473684
"279",11212,40.6633786184461,-73.9199888827842,656.542393939394,261.898454545455
"280",11233,40.6710087516528,-73.9199421763263,1432.45282894737,651.861184210526
"281",11234,40.6346435248222,-73.9199338249709,119825.379835526,49548.1255263158
"282",11233,40.6701530503974,-73.9196881094972,2141.25148026316,952.873914473684
"283",11212,40.6633736898518,-73.9195704004877,953.549019607843,379.010352941176
"284",11212,40.6631077718373,-73.9195369400274,736.577341389728,290.211510574018
"285",11212,40.6671228758008,-73.9195043625467,2691.01539473684,1185.59259868421
"286",11212,40.6628192068642,-73.9194972608928,1033.12990936556,395.419697885196
"287",10451,40.8214769187913,-73.9194308255343,109997.450325733,61305.3759283388
"288",11233,40.6764418505276,-73.9193971447101,3978.81707236842,1729.91713815789
"289",11212,40.6639778675403,-73.9191868843938,1193.42054380665,442.838882175227
"290",11233,40.6752974807731,-73.919084718742,1138.39565789474,536.149210526316
"291",11233,40.6758790529377,-73.9190432305622,1510.96901315789,689.359868421053
"292",11212,40.6672160671397,-73.9190021916445,1699.68936842105,758.789333333333
"293",11233,40.6706858939241,-73.9188619617541,1900.77654605263,854.588092105263
"294",11212,40.6643707249216,-73.9188222111913,1003.75558912387,378.698942598187
"295",11212,40.6597844567452,-73.9183363968107,790.808814589666,311.735744680851
"296",10454,40.8050525321749,-73.9183039306877,98803.8243478261,56010.2830769231
"297",11212,40.6591858454764,-73.9182466121144,1059.50453172205,405.70081570997
"298",10453,40.8526750367864,-73.9181682538584,4387.58832826748,2751.58221884498
"299",11212,40.6594062120347,-73.9179193247859,974.945921450151,378.220362537764
"300",10451,40.8228203387484,-73.9178990001606,100873.192532468,56252.9575649351
"301",11233,40.6859442816004,-73.9175544880574,12765.7676973684,5331.29802631579
"302",10455,40.8190290528221,-73.9174723500447,17777.6947440273,10083.462662116
"303",10451,40.8243365812271,-73.9172385256421,61136.6494915254,33924.7778644068
"304",11212,40.6699892266631,-73.9155173021576,30672.5326490066,12770.5882119205
"305",10456,40.8291396251162,-73.9153797522742,3183.03181657848,1837.83183421517
"306",10453,40.8519540470099,-73.9142077231885,5101.31423487544,3102.92864768683
"307",10456,40.8315333895493,-73.9139834051517,5637.07734426229,3364.85347540984
"308",10453,40.8521666834032,-73.913979931731,4958.54338815789,2984.02552631579
"309",10456,40.830410325576,-73.9138701587495,3181.88783216783,1971.4279020979
"310",10456,40.8286749723755,-73.913635658439,1131.31144262295,738.242426229508
"311",10456,40.8304577681851,-73.9135897106522,919.111914893617,583.032808510638
"312",10456,40.8287802211907,-73.9135705050459,1488.72138983051,954.472338983051
"313",10456,40.8309252262412,-73.9135527950393,3467.71423333333,2149.16733333333
"314",10456,40.8290495020566,-73.9134124963629,1649.13436666667,1047.22226666667
"315",10456,40.8308362750061,-73.9133615531319,3051.0645144357,1855.80950131234
"316",10456,40.829840172282,-73.9133337099386,1336.9767032967,876.14021978022
"317",10456,40.8291788424323,-73.9133267599808,1405.78714765101,906.326644295302
"318",10453,40.8529089819895,-73.9132976862364,4965.77700704225,3013.32605633803
"319",10456,40.8293007910651,-73.9132668143349,1516.69478405316,973.65
"320",10456,40.8299652511603,-73.9130885373946,3694.80930693069,2245.93099009901
"321",10453,40.853501382542,-73.9129717745011,5377.65635179153,3189.91185667752
"322",10456,40.8299712769732,-73.9128161317941,7918.04662337662,4615.97064935065
"323",10456,40.8305299311255,-73.9127476806237,1291.08498305085,833.554033898305
"324",11233,40.6730518877914,-73.9125847544853,4025.59557565789,1724.63097039474
"325",10456,40.8300193479676,-73.9120451071161,3433.85232081911,2113.73767918089
"326",10453,40.8522328262839,-73.9116551311372,3062.32582781457,1842.21798013245
"327",10456,40.8325042021043,-73.9107490962977,1784.86068852459,1141.91508196721
"328",10453,40.853230223214,-73.9106410594646,1590.75389438944,1003.71356435644
"329",10453,40.8539666385199,-73.9106056654984,4719.40526666667,2853.4331
"330",10453,40.8535185773038,-73.9104175643395,3046.2162116041,1894.87078498294
"331",10453,40.8538602157866,-73.9103295831337,2353.45563934426,1489.82118032787
"332",10456,40.8327732785218,-73.910281977796,900.360433333333,594.121666666667
"333",10456,40.8328743673923,-73.9102255643508,2278.00033444816,1444.51822742475
"334",10455,40.8132719950258,-73.9102214545216,19697.7390443686,11076.526109215
"335",10456,40.8329808241023,-73.9101680195545,1258.13237931034,815.388206896552
"336",10456,40.833070944779,-73.9101033795848,943.49937704918,617.87662295082
"337",10456,40.8332802198947,-73.9099973329195,933.603222591362,619.418205980066
"338",10456,40.8333811263139,-73.9099404019415,1255.85665551839,814.601672240803
"339",11212,40.6714404846717,-73.9098015932858,69176.5573927393,28632.5291749175
"340",10456,40.834082174288,-73.9095460690805,1240.02399339934,808.097722772277
"341",11377,40.7558073448818,-73.909377266617,117677.301070234,48609.6423076923
"342",10455,40.8165962010015,-73.9090217622946,92480.6124262295,51361.3097377049
"343",11233,40.6809970521607,-73.9088542073689,25720.9076333333,10673.6799
"344",10456,40.821183191305,-73.9086555789691,1568.45548387097,929.151827956989
"345",10456,40.8322981396523,-73.9085644546745,45293.3881456954,25662.8904635762
"346",10456,40.8202425783891,-73.9084114387094,799.64849122807,534.851263157895
"347",11212,40.6631014463243,-73.9082835789706,95875.6629491525,39553.6009491525
"348",10456,40.8229347232534,-73.9081733992341,2301.98555740433,1341.84026622296
"349",11212,40.6679674217667,-73.9081729059029,44197.5728,18342.5802666667
"350",10456,40.8207734559141,-73.9080511489614,1409.78118811881,914.351221122112
"351",11212,40.6656132722385,-73.9079980945907,109414.666435644,45252.0558415842
"352",10456,40.8218044659304,-73.9076409935525,1117.5039527027,712.845
"353",10456,40.8299280349228,-73.9075345845795,4834.33359735974,2848.86834983498
"354",10456,40.8356381806745,-73.9072731798756,110152.893529412,61543.4477777778
"355",10463,40.8739791132428,-73.9067972901404,120660.167039474,67484.3754934211
"356",10463,40.8702683562971,-73.9063281311958,19789.6845751634,11192.9788888889
"357",11212,40.6709280425401,-73.9062709660725,40362.9720394737,16665.1794736842
"358",11212,40.6694494324503,-73.9054249721318,188.559075907591,113.484554455446
"359",10455,40.8171282868849,-73.9052999315559,74620.2942532468,41849.8366233766
"360",11212,40.6652087812851,-73.904938274445,141370.561889251,58554.5034201954
"361",10456,40.8248503409399,-73.9047642493387,125937.671078431,70300.2520588235
"362",11212,40.670153746273,-73.9047607574798,38187.5806907895,15652.8615131579
"363",10456,40.8226875078973,-73.9047374774165,59978.9547524752,34272.7765676568
"364",10456,40.8347212506947,-73.9040999578469,101620.85,56615.5238943894
"365",11212,40.6654794684404,-73.9026799240839,25099.2471428571,10389.5602657807
